variant,query_id,faithfulness_weight,coverage_weight,hallucination_risk
hybrid_dense_hash_k5_rerank,q041,0.5,0.5,0.0
hybrid_dense_hash_k5_rerank,q042,0.5,0.5,0.19999999999999996
hybrid_dense_hash_k5_rerank,q043,0.5,0.5,0.09999999999999998
hybrid_dense_hash_k5_rerank,q044,0.5,0.5,0.0
hybrid_dense_hash_k5_rerank,q045,0.5,0.5,0.09999999999999998
hybrid_dense_hash_k5_rerank,q046,0.5,0.5,0.009615384615384581
hybrid_dense_hash_k5_rerank,q047,0.5,0.5,0.0
hybrid_dense_hash_k5_rerank,q048,0.5,0.5,0.1329365079365079
hybrid_dense_hash_k5_rerank,q049,0.5,0.5,0.09999999999999998
hybrid_dense_hash_k5_rerank,q050,0.5,0.5,0.09999999999999998
hybrid_dense_hash_k5_rerank,q051,0.5,0.5,0.0
hybrid_dense_hash_k5_rerank,q052,0.5,0.5,0.0
hybrid_dense_hash_k5_rerank,q053,0.5,0.5,0.0
hybrid_dense_hash_k5_rerank,q054,0.5,0.5,0.0
hybrid_dense_hash_k5_rerank,q055,0.5,0.5,0.09999999999999998
hybrid_dense_hash_k5_rerank,q056,0.5,0.5,0.19999999999999996
lexical_k3,q001,0.65,0.35,0.08666666666666667
lexical_k3,q002,0.65,0.35,0.05833333333333335
lexical_k3,q003,0.65,0.35,0.07000000000000006
lexical_k3,q004,0.65,0.35,0.0
lexical_k3,q005,0.65,0.35,0.014444444444444482
lexical_k3,q006,0.65,0.35,0.0
lexical_k3,q007,0.65,0.35,0.0
lexical_k3,q008,0.65,0.35,0.29166666666666663
lexical_k3,q009,0.65,0.35,0.017105263157894735
lexical_k3,q010,0.65,0.35,0.01413043478260867
lexical_k3,q011,0.65,0.35,0.0
lexical_k3,q012,0.65,0.35,0.0
lexical_k3,q013,0.65,0.35,0.1033536585365854
lexical_k3,q014,0.65,0.35,0.015476190476190532
lexical_k3,q015,0.65,0.35,0.09031250000000002
lexical_k3,q016,0.65,0.35,0.01585365853658538
lexical_k3,q017,0.65,0.35,0.01666666666666672
lexical_k3,q018,0.65,0.35,0.0
lexical_k3,q019,0.65,0.35,0.08666666666666667
lexical_k3,q020,0.65,0.35,0.01477272727272727
lexical_k3,q021,0.65,0.35,0.0
lexical_k3,q022,0.65,0.35,0.01477272727272727
lexical_k3,q023,0.65,0.35,0.013829787234042601
lexical_k3,q024,0.65,0.35,0.0
lexical_k3,q025,0.65,0.35,0.0
lexical_k3,q026,0.65,0.35,0.017105263157894735
lexical_k3,q027,0.65,0.35,0.017105263157894735
lexical_k3,q028,0.65,0.35,0.0
lexical_k3,q029,0.65,0.35,0.0
lexical_k3,q030,0.65,0.35,0.14
lexical_k3,q031,0.65,0.35,0.019696969696969657
lexical_k3,q032,0.65,0.35,0.08547619047619048
lexical_k3,q033,0.65,0.35,0.01666666666666672
lexical_k3,q034,0.65,0.35,0.014444444444444482
lexical_k3,q035,0.65,0.35,0.017105263157894735
lexical_k3,q036,0.65,0.35,0.014444444444444482
lexical_k3,q037,0.65,0.35,0.08511627906976749
lexical_k3,q038,0.65,0.35,0.0
lexical_k3,q039,0.65,0.35,0.1558536585365854
lexical_k3,q040,0.65,0.35,0.0
lexical_k3,q041,0.65,0.35,0.0
lexical_k3,q042,0.65,0.35,0.14
lexical_k3,q043,0.65,0.35,0.07000000000000006
lexical_k3,q044,0.65,0.35,0.017105263157894735
lexical_k3,q045,0.65,0.35,0.07000000000000006
lexical_k3,q046,0.65,0.35,0.01666666666666672
lexical_k3,q047,0.65,0.35,0.015476190476190532
lexical_k3,q048,0.65,0.35,0.08750000000000002
lexical_k3,q049,0.65,0.35,0.07000000000000006
lexical_k3,q050,0.65,0.35,0.07000000000000006
lexical_k3,q051,0.65,0.35,0.0
lexical_k3,q052,0.65,0.35,0.0
lexical_k3,q053,0.65,0.35,0.0
lexical_k3,q054,0.65,0.35,0.0
lexical_k3,q055,0.65,0.35,0.07000000000000006
lexical_k3,q056,0.65,0.35,0.14
lexical_k5,q001,0.65,0.35,0.08666666666666667
lexical_k5,q002,0.65,0.35,0.05833333333333335
lexical_k5,q003,0.65,0.35,0.07000000000000006
lexical_k5,q004,0.65,0.35,0.0
lexical_k5,q005,0.65,0.35,0.014444444444444482
lexical_k5,q006,0.65,0.35,0.0
lexical_k5,q007,0.65,0.35,0.0
lexical_k5,q008,0.65,0.35,0.29166666666666663
lexical_k5,q009,0.65,0.35,0.017105263157894735
lexical_k5,q010,0.65,0.35,0.01413043478260867
lexical_k5,q011,0.65,0.35,0.0
lexical_k5,q012,0.65,0.35,0.0
lexical_k5,q013,0.65,0.35,0.1033536585365854
lexical_k5,q014,0.65,0.35,0.015476190476190532
lexical_k5,q015,0.65,0.35,0.09031250000000002
lexical_k5,q016,0.65,0.35,0.01585365853658538
lexical_k5,q017,0.65,0.35,0.01666666666666672
lexical_k5,q018,0.65,0.35,0.0
lexical_k5,q019,0.65,0.35,0.08666666666666667
lexical_k5,q020,0.65,0.35,0.01477272727272727
lexical_k5,q021,0.65,0.35,0.0
lexical_k5,q022,0.65,0.35,0.01477272727272727
lexical_k5,q023,0.65,0.35,0.013829787234042601
lexical_k5,q024,0.65,0.35,0.0
lexical_k5,q025,0.65,0.35,0.0
lexical_k5,q026,0.65,0.35,0.017105263157894735
lexical_k5,q027,0.65,0.35,0.017105263157894735
lexical_k5,q028,0.65,0.35,0.0
lexical_k5,q029,0.65,0.35,0.0
lexical_k5,q030,0.65,0.35,0.14
lexical_k5,q031,0.65,0.35,0.019696969696969657
lexical_k5,q032,0.65,0.35,0.08547619047619048
lexical_k5,q033,0.65,0.35,0.01666666666666672
lexical_k5,q034,0.65,0.35,0.014444444444444482
lexical_k5,q035,0.65,0.35,0.017105263157894735
lexical_k5,q036,0.65,0.35,0.014444444444444482
lexical_k5,q037,0.65,0.35,0.08511627906976749
lexical_k5,q038,0.65,0.35,0.0
lexical_k5,q039,0.65,0.35,0.1558536585365854
lexical_k5,q040,0.65,0.35,0.0
lexical_k5,q041,0.65,0.35,0.0
lexical_k5,q042,0.65,0.35,0.14
lexical_k5,q043,0.65,0.35,0.07000000000000006
lexical_k5,q044,0.65,0.35,0.017105263157894735
lexical_k5,q045,0.65,0.35,0.07000000000000006
lexical_k5,q046,0.65,0.35,0.01666666666666672
lexical_k5,q047,0.65,0.35,0.015476190476190532
lexical_k5,q048,0.65,0.35,0.08750000000000002
lexical_k5,q049,0.65,0.35,0.07000000000000006
lexical_k5,q050,0.65,0.35,0.07000000000000006
lexical_k5,q051,0.65,0.35,0.0
lexical_k5,q052,0.65,0.35,0.0
lexical_k5,q053,0.65,0.35,0.0
lexical_k5,q054,0.65,0.35,0.0
lexical_k5,q055,0.65,0.35,0.07000000000000006
lexical_k5,q056,0.65,0.35,0.14
lexical_k5_rerank,q001,0.65,0.35,0.15382978723404261
lexical_k5_rerank,q002,0.65,0.35,0.07216312056737584
lexical_k5_rerank,q003,0.65,0.35,0.07000000000000006
lexical_k5_rerank,q004,0.65,0.35,0.0175675675675675
lexical_k5_rerank,q005,0.65,0.35,0.0
lexical_k5_rerank,q006,0.65,0.35,0.0
lexical_k5_rerank,q007,0.65,0.35,0.0
lexical_k5_rerank,q008,0.65,0.35,0.3052083333333333
lexical_k5_rerank,q009,0.65,0.35,0.017105263157894735
lexical_k5_rerank,q010,0.65,0.35,0.01413043478260867
lexical_k5_rerank,q011,0.65,0.35,0.0
lexical_k5_rerank,q012,0.65,0.35,0.0
lexical_k5_rerank,q013,0.65,0.35,0.1033536585365854
lexical_k5_rerank,q014,0.65,0.35,0.015476190476190532
lexical_k5_rerank,q015,0.65,0.35,0.08547619047619048
lexical_k5_rerank,q016,0.65,0.35,0.0
lexical_k5_rerank,q017,0.65,0.35,0.01666666666666672
lexical_k5_rerank,q018,0.65,0.35,0.0
lexical_k5_rerank,q019,0.65,0.35,0.08666666666666667
lexical_k5_rerank,q020,0.65,0.35,0.0
lexical_k5_rerank,q021,0.65,0.35,0.01585365853658538
lexical_k5_rerank,q022,0.65,0.35,0.01477272727272727
lexical_k5_rerank,q023,0.65,0.35,0.013829787234042601
lexical_k5_rerank,q024,0.65,0.35,0.0
lexical_k5_rerank,q025,0.65,0.35,0.0
lexical_k5_rerank,q026,0.65,0.35,0.017105263157894735
lexical_k5_rerank,q027,0.65,0.35,0.015476190476190532
lexical_k5_rerank,q028,0.65,0.35,0.0
lexical_k5_rerank,q029,0.65,0.35,0.016249999999999987
lexical_k5_rerank,q030,0.65,0.35,0.14
lexical_k5_rerank,q031,0.65,0.35,0.019696969696969657
lexical_k5_rerank,q032,0.65,0.35,0.08547619047619048
lexical_k5_rerank,q033,0.65,0.35,0.01666666666666672
lexical_k5_rerank,q034,0.65,0.35,0.014444444444444482
lexical_k5_rerank,q035,0.65,0.35,0.017105263157894735
lexical_k5_rerank,q036,0.65,0.35,0.014444444444444482
lexical_k5_rerank,q037,0.65,0.35,0.08511627906976749
lexical_k5_rerank,q038,0.65,0.35,0.0
lexical_k5_rerank,q039,0.65,0.35,0.22585365853658534
lexical_k5_rerank,q040,0.65,0.35,0.08547619047619048
lexical_k5_rerank,q041,0.65,0.35,0.0
lexical_k5_rerank,q042,0.65,0.35,0.14
lexical_k5_rerank,q043,0.65,0.35,0.07000000000000006
lexical_k5_rerank,q044,0.65,0.35,0.017105263157894735
lexical_k5_rerank,q045,0.65,0.35,0.07000000000000006
lexical_k5_rerank,q046,0.65,0.35,0.01666666666666672
lexical_k5_rerank,q047,0.65,0.35,0.015476190476190532
lexical_k5_rerank,q048,0.65,0.35,0.08750000000000002
lexical_k5_rerank,q049,0.65,0.35,0.07000000000000006
lexical_k5_rerank,q050,0.65,0.35,0.07000000000000006
lexical_k5_rerank,q051,0.65,0.35,0.0
lexical_k5_rerank,q052,0.65,0.35,0.015116279069767424
lexical_k5_rerank,q053,0.65,0.35,0.0
lexical_k5_rerank,q054,0.65,0.35,0.0
lexical_k5_rerank,q055,0.65,0.35,0.07000000000000006
lexical_k5_rerank,q056,0.65,0.35,0.15413043478260868
hybrid_k5_rerank,q001,0.65,0.35,0.14
hybrid_k5_rerank,q002,0.65,0.35,0.05833333333333335
hybrid_k5_rerank,q003,0.65,0.35,0.07000000000000006
hybrid_k5_rerank,q004,0.65,0.35,0.013541666666666674
hybrid_k5_rerank,q005,0.65,0.35,0.0
hybrid_k5_rerank,q006,0.65,0.35,0.0
hybrid_k5_rerank,q007,0.65,0.35,0.0
hybrid_k5_rerank,q008,0.65,0.35,0.29166666666666663
hybrid_k5_rerank,q009,0.65,0.35,0.0
hybrid_k5_rerank,q010,0.65,0.35,0.0
hybrid_k5_rerank,q011,0.65,0.35,0.0
hybrid_k5_rerank,q012,0.65,0.35,0.0
hybrid_k5_rerank,q013,0.65,0.35,0.08750000000000002
hybrid_k5_rerank,q014,0.65,0.35,0.0
hybrid_k5_rerank,q015,0.65,0.35,0.07000000000000006
hybrid_k5_rerank,q016,0.65,0.35,0.0
hybrid_k5_rerank,q017,0.65,0.35,0.0
hybrid_k5_rerank,q018,0.65,0.35,0.0
hybrid_k5_rerank,q019,0.65,0.35,0.07000000000000006
hybrid_k5_rerank,q020,0.65,0.35,0.0
hybrid_k5_rerank,q021,0.65,0.35,0.010483870967741948
hybrid_k5_rerank,q022,0.65,0.35,0.0
hybrid_k5_rerank,q023,0.65,0.35,0.0
hybrid_k5_rerank,q024,0.65,0.35,0.0
hybrid_k5_rerank,q025,0.65,0.35,0.0
hybrid_k5_rerank,q026,0.65,0.35,0.01226415094339628
hybrid_k5_rerank,q027,0.65,0.35,0.011607142857142927
hybrid_k5_rerank,q028,0.65,0.35,0.0
hybrid_k5_rerank,q029,0.65,0.35,0.0
hybrid_k5_rerank,q030,0.65,0.35,0.20999999999999996
hybrid_k5_rerank,q031,0.65,0.35,0.0
hybrid_k5_rerank,q032,0.65,0.35,0.07000000000000006
hybrid_k5_rerank,q033,0.65,0.35,0.0
hybrid_k5_rerank,q034,0.65,0.35,0.0
hybrid_k5_rerank,q035,0.65,0.35,0.0
hybrid_k5_rerank,q036,0.65,0.35,0.0
hybrid_k5_rerank,q037,0.65,0.35,0.08048387096774201
hybrid_k5_rerank,q038,0.65,0.35,0.07000000000000006
hybrid_k5_rerank,q039,0.65,0.35,0.14
hybrid_k5_rerank,q040,0.65,0.35,0.07000000000000006
hybrid_k5_rerank,q041,0.65,0.35,0.0
hybrid_k5_rerank,q042,0.65,0.35,0.14
hybrid_k5_rerank,q043,0.65,0.35,0.07000000000000006
hybrid_k5_rerank,q044,0.65,0.35,0.0
hybrid_k5_rerank,q045,0.65,0.35,0.07000000000000006
hybrid_k5_rerank,q046,0.65,0.35,0.012500000000000067
hybrid_k5_rerank,q047,0.65,0.35,0.0
hybrid_k5_rerank,q048,0.65,0.35,0.08750000000000002
hybrid_k5_rerank,q049,0.65,0.35,0.07000000000000006
hybrid_k5_rerank,q050,0.65,0.35,0.07000000000000006
hybrid_k5_rerank,q051,0.65,0.35,0.0
hybrid_k5_rerank,q052,0.65,0.35,0.0
hybrid_k5_rerank,q053,0.65,0.35,0.0
hybrid_k5_rerank,q054,0.65,0.35,0.0
hybrid_k5_rerank,q055,0.65,0.35,0.07000000000000006
hybrid_k5_rerank,q056,0.65,0.35,0.14
hybrid_k8_rerank,q001,0.65,0.35,0.14
hybrid_k8_rerank,q002,0.65,0.35,0.05833333333333335
hybrid_k8_rerank,q003,0.65,0.35,0.07000000000000006
hybrid_k8_rerank,q004,0.65,0.35,0.013541666666666674
hybrid_k8_rerank,q005,0.65,0.35,0.0
hybrid_k8_rerank,q006,0.65,0.35,0.0
hybrid_k8_rerank,q007,0.65,0.35,0.0
hybrid_k8_rerank,q008,0.65,0.35,0.29166666666666663
hybrid_k8_rerank,q009,0.65,0.35,0.0
hybrid_k8_rerank,q010,0.65,0.35,0.0
hybrid_k8_rerank,q011,0.65,0.35,0.0
hybrid_k8_rerank,q012,0.65,0.35,0.0
hybrid_k8_rerank,q013,0.65,0.35,0.08750000000000002
hybrid_k8_rerank,q014,0.65,0.35,0.0
hybrid_k8_rerank,q015,0.65,0.35,0.07000000000000006
hybrid_k8_rerank,q016,0.65,0.35,0.0
hybrid_k8_rerank,q017,0.65,0.35,0.0
hybrid_k8_rerank,q018,0.65,0.35,0.0
hybrid_k8_rerank,q019,0.65,0.35,0.07000000000000006
hybrid_k8_rerank,q020,0.65,0.35,0.0
hybrid_k8_rerank,q021,0.65,0.35,0.010483870967741948
hybrid_k8_rerank,q022,0.65,0.35,0.0
hybrid_k8_rerank,q023,0.65,0.35,0.0
hybrid_k8_rerank,q024,0.65,0.35,0.0
hybrid_k8_rerank,q025,0.65,0.35,0.0
hybrid_k8_rerank,q026,0.65,0.35,0.01226415094339628
hybrid_k8_rerank,q027,0.65,0.35,0.011607142857142927
hybrid_k8_rerank,q028,0.65,0.35,0.0
hybrid_k8_rerank,q029,0.65,0.35,0.0
hybrid_k8_rerank,q030,0.65,0.35,0.20999999999999996
hybrid_k8_rerank,q031,0.65,0.35,0.0
hybrid_k8_rerank,q032,0.65,0.35,0.07000000000000006
hybrid_k8_rerank,q033,0.65,0.35,0.0
hybrid_k8_rerank,q034,0.65,0.35,0.0
hybrid_k8_rerank,q035,0.65,0.35,0.0
hybrid_k8_rerank,q036,0.65,0.35,0.0
hybrid_k8_rerank,q037,0.65,0.35,0.08048387096774201
hybrid_k8_rerank,q038,0.65,0.35,0.07000000000000006
hybrid_k8_rerank,q039,0.65,0.35,0.14
hybrid_k8_rerank,q040,0.65,0.35,0.07000000000000006
hybrid_k8_rerank,q041,0.65,0.35,0.0
hybrid_k8_rerank,q042,0.65,0.35,0.14
hybrid_k8_rerank,q043,0.65,0.35,0.07000000000000006
hybrid_k8_rerank,q044,0.65,0.35,0.0
hybrid_k8_rerank,q045,0.65,0.35,0.07000000000000006
hybrid_k8_rerank,q046,0.65,0.35,0.012500000000000067
hybrid_k8_rerank,q047,0.65,0.35,0.0
hybrid_k8_rerank,q048,0.65,0.35,0.08750000000000002
hybrid_k8_rerank,q049,0.65,0.35,0.07000000000000006
hybrid_k8_rerank,q050,0.65,0.35,0.07000000000000006
hybrid_k8_rerank,q051,0.65,0.35,0.0
hybrid_k8_rerank,q052,0.65,0.35,0.0
hybrid_k8_rerank,q053,0.65,0.35,0.0
hybrid_k8_rerank,q054,0.65,0.35,0.0
hybrid_k8_rerank,q055,0.65,0.35,0.07000000000000006
hybrid_k8_rerank,q056,0.65,0.35,0.14
hybrid_k10_large,q001,0.65,0.35,0.14
hybrid_k10_large,q002,0.65,0.35,0.05833333333333335
hybrid_k10_large,q003,0.65,0.35,0.07000000000000006
hybrid_k10_large,q004,0.65,0.35,0.0
hybrid_k10_large,q005,0.65,0.35,0.0
hybrid_k10_large,q006,0.65,0.35,0.0
hybrid_k10_large,q007,0.65,0.35,0.0
hybrid_k10_large,q008,0.65,0.35,0.29166666666666663
hybrid_k10_large,q009,0.65,0.35,0.0
hybrid_k10_large,q010,0.65,0.35,0.0
hybrid_k10_large,q011,0.65,0.35,0.0
hybrid_k10_large,q012,0.65,0.35,0.0
hybrid_k10_large,q013,0.65,0.35,0.08750000000000002
hybrid_k10_large,q014,0.65,0.35,0.0
hybrid_k10_large,q015,0.65,0.35,0.07000000000000006
hybrid_k10_large,q016,0.65,0.35,0.0
hybrid_k10_large,q017,0.65,0.35,0.0
hybrid_k10_large,q018,0.65,0.35,0.0
hybrid_k10_large,q019,0.65,0.35,0.07000000000000006
hybrid_k10_large,q020,0.65,0.35,0.0
hybrid_k10_large,q021,0.65,0.35,0.0
hybrid_k10_large,q022,0.65,0.35,0.0
hybrid_k10_large,q023,0.65,0.35,0.0
hybrid_k10_large,q024,0.65,0.35,0.0
hybrid_k10_large,q025,0.65,0.35,0.0
hybrid_k10_large,q026,0.65,0.35,0.0
hybrid_k10_large,q027,0.65,0.35,0.0
hybrid_k10_large,q028,0.65,0.35,0.0
hybrid_k10_large,q029,0.65,0.35,0.0
hybrid_k10_large,q030,0.65,0.35,0.20999999999999996
hybrid_k10_large,q031,0.65,0.35,0.0
hybrid_k10_large,q032,0.65,0.35,0.07000000000000006
hybrid_k10_large,q033,0.65,0.35,0.0
hybrid_k10_large,q034,0.65,0.35,0.0
hybrid_k10_large,q035,0.65,0.35,0.0
hybrid_k10_large,q036,0.65,0.35,0.0
hybrid_k10_large,q037,0.65,0.35,0.07000000000000006
hybrid_k10_large,q038,0.65,0.35,0.07000000000000006
hybrid_k10_large,q039,0.65,0.35,0.14
hybrid_k10_large,q040,0.65,0.35,0.07000000000000006
hybrid_k10_large,q041,0.65,0.35,0.0
hybrid_k10_large,q042,0.65,0.35,0.14
hybrid_k10_large,q043,0.65,0.35,0.07000000000000006
hybrid_k10_large,q044,0.65,0.35,0.0
hybrid_k10_large,q045,0.65,0.35,0.07000000000000006
hybrid_k10_large,q046,0.65,0.35,0.0
hybrid_k10_large,q047,0.65,0.35,0.0
hybrid_k10_large,q048,0.65,0.35,0.08750000000000002
hybrid_k10_large,q049,0.65,0.35,0.07000000000000006
hybrid_k10_large,q050,0.65,0.35,0.07000000000000006
hybrid_k10_large,q051,0.65,0.35,0.0
hybrid_k10_large,q052,0.65,0.35,0.0
hybrid_k10_large,q053,0.65,0.35,0.0
hybrid_k10_large,q054,0.65,0.35,0.0
hybrid_k10_large,q055,0.65,0.35,0.07000000000000006
hybrid_k10_large,q056,0.65,0.35,0.14
dense_hash_k5,q001,0.65,0.35,0.07000000000000006
dense_hash_k5,q002,0.65,0.35,0.05833333333333335
dense_hash_k5,q003,0.65,0.35,0.20999999999999996
dense_hash_k5,q004,0.65,0.35,0.018055555555555602
dense_hash_k5,q005,0.65,0.35,0.07000000000000006
dense_hash_k5,q006,0.65,0.35,0.0
dense_hash_k5,q007,0.65,0.35,0.08547619047619048
dense_hash_k5,q008,0.65,0.35,0.307520325203252
dense_hash_k5,q009,0.65,0.35,0.13377192982456143
dense_hash_k5,q010,0.65,0.35,0.0
dense_hash_k5,q011,0.65,0.35,0.014444444444444482
dense_hash_k5,q012,0.65,0.35,0.016249999999999987
dense_hash_k5,q013,0.65,0.35,0.10261627906976745
dense_hash_k5,q014,0.65,0.35,0.0
dense_hash_k5,q015,0.65,0.35,0.08585365853658544
dense_hash_k5,q016,0.65,0.35,0.01585365853658538
dense_hash_k5,q017,0.65,0.35,0.013829787234042601
dense_hash_k5,q018,0.65,0.35,0.01666666666666672
dense_hash_k5,q019,0.65,0.35,0.08299999999999996
dense_hash_k5,q020,0.65,0.35,0.35
dense_hash_k5,q021,0.65,0.35,0.01585365853658538
dense_hash_k5,q022,0.65,0.35,0.0
dense_hash_k5,q023,0.65,0.35,0.07000000000000006
dense_hash_k5,q024,0.65,0.35,0.0
dense_hash_k5,q025,0.65,0.35,0.015116279069767424
dense_hash_k5,q026,0.65,0.35,0.015116279069767424
dense_hash_k5,q027,0.65,0.35,0.01666666666666672
dense_hash_k5,q028,0.65,0.35,0.2938297872340426
dense_hash_k5,q029,0.65,0.35,0.01585365853658538
dense_hash_k5,q030,0.65,0.35,0.15547619047619055
dense_hash_k5,q031,0.65,0.35,0.0
dense_hash_k5,q032,0.65,0.35,0.08511627906976749
dense_hash_k5,q033,0.65,0.35,0.0
dense_hash_k5,q034,0.65,0.35,0.35
dense_hash_k5,q035,0.65,0.35,0.0
dense_hash_k5,q036,0.65,0.35,0.08413043478260862
dense_hash_k5,q037,0.65,0.35,0.35
dense_hash_k5,q038,0.65,0.35,0.07000000000000006
dense_hash_k5,q039,0.65,0.35,0.28
dense_hash_k5,q040,0.65,0.35,0.0
dense_hash_k5,q041,0.65,0.35,0.28
dense_hash_k5,q042,0.65,0.35,0.35
dense_hash_k5,q043,0.65,0.35,0.14
dense_hash_k5,q044,0.65,0.35,0.016249999999999987
dense_hash_k5,q045,0.65,0.35,0.07000000000000006
dense_hash_k5,q046,0.65,0.35,0.014444444444444482
dense_hash_k5,q047,0.65,0.35,0.0
dense_hash_k5,q048,0.65,0.35,0.10163043478260869
dense_hash_k5,q049,0.65,0.35,0.14
dense_hash_k5,q050,0.65,0.35,0.08547619047619048
dense_hash_k5,q051,0.65,0.35,0.36444444444444446
dense_hash_k5,q052,0.65,0.35,0.01585365853658538
dense_hash_k5,q053,0.65,0.35,0.01477272727272727
dense_hash_k5,q054,0.65,0.35,0.0
dense_hash_k5,q055,0.65,0.35,0.07000000000000006
dense_hash_k5,q056,0.65,0.35,0.35
dense_hash_k5_rerank,q001,0.65,0.35,0.08354166666666663
dense_hash_k5_rerank,q002,0.65,0.35,0.05833333333333335
dense_hash_k5_rerank,q003,0.65,0.35,0.08444444444444454
dense_hash_k5_rerank,q004,0.65,0.35,0.0175675675675675
dense_hash_k5_rerank,q005,0.65,0.35,0.0
dense_hash_k5_rerank,q006,0.65,0.35,0.0
dense_hash_k5_rerank,q007,0.65,0.35,0.0
dense_hash_k5_rerank,q008,0.65,0.35,0.3064393939393939
dense_hash_k5_rerank,q009,0.65,0.35,0.13377192982456143
dense_hash_k5_rerank,q010,0.65,0.35,0.0
dense_hash_k5_rerank,q011,0.65,0.35,0.0
dense_hash_k5_rerank,q012,0.65,0.35,0.0175675675675675
dense_hash_k5_rerank,q013,0.65,0.35,0.10227272727272729
dense_hash_k5_rerank,q014,0.65,0.35,0.0
dense_hash_k5_rerank,q015,0.65,0.35,0.08805555555555555
dense_hash_k5_rerank,q016,0.65,0.35,0.01585365853658538
dense_hash_k5_rerank,q017,0.65,0.35,0.016249999999999987
dense_hash_k5_rerank,q018,0.65,0.35,0.0
dense_hash_k5_rerank,q019,0.65,0.35,0.07000000000000006
dense_hash_k5_rerank,q020,0.65,0.35,0.0
dense_hash_k5_rerank,q021,0.65,0.35,0.0
dense_hash_k5_rerank,q022,0.65,0.35,0.01413043478260867
dense_hash_k5_rerank,q023,0.65,0.35,0.015476190476190532
dense_hash_k5_rerank,q024,0.65,0.35,0.0
dense_hash_k5_rerank,q025,0.65,0.35,0.015116279069767424
dense_hash_k5_rerank,q026,0.65,0.35,0.01666666666666672
dense_hash_k5_rerank,q027,0.65,0.35,0.015476190476190532
dense_hash_k5_rerank,q028,0.65,0.35,0.28
dense_hash_k5_rerank,q029,0.65,0.35,0.0
dense_hash_k5_rerank,q030,0.65,0.35,0.20999999999999996
dense_hash_k5_rerank,q031,0.65,0.35,0.018055555555555602
dense_hash_k5_rerank,q032,0.65,0.35,0.08624999999999994
dense_hash_k5_rerank,q033,0.65,0.35,0.0
dense_hash_k5_rerank,q034,0.65,0.35,0.0
dense_hash_k5_rerank,q035,0.65,0.35,0.017105263157894735
dense_hash_k5_rerank,q036,0.65,0.35,0.08624999999999994
dense_hash_k5_rerank,q037,0.65,0.35,0.07000000000000006
dense_hash_k5_rerank,q038,0.65,0.35,0.08547619047619048
dense_hash_k5_rerank,q039,0.65,0.35,0.1558536585365854
dense_hash_k5_rerank,q040,0.65,0.35,0.0
dense_hash_k5_rerank,q041,0.65,0.35,0.0
dense_hash_k5_rerank,q042,0.65,0.35,0.28
dense_hash_k5_rerank,q043,0.65,0.35,0.07000000000000006
dense_hash_k5_rerank,q044,0.65,0.35,0.017105263157894735
dense_hash_k5_rerank,q045,0.65,0.35,0.08547619047619048
dense_hash_k5_rerank,q046,0.65,0.35,0.01666666666666672
dense_hash_k5_rerank,q047,0.65,0.35,0.0
dense_hash_k5_rerank,q048,0.65,0.35,0.10163043478260869
dense_hash_k5_rerank,q049,0.65,0.35,0.08547619047619048
dense_hash_k5_rerank,q050,0.65,0.35,0.07000000000000006
dense_hash_k5_rerank,q051,0.65,0.35,0.014444444444444482
dense_hash_k5_rerank,q052,0.65,0.35,0.01585365853658538
dense_hash_k5_rerank,q053,0.65,0.35,0.01477272727272727
dense_hash_k5_rerank,q054,0.65,0.35,0.0
dense_hash_k5_rerank,q055,0.65,0.35,0.07000000000000006
dense_hash_k5_rerank,q056,0.65,0.35,0.35
hybrid_dense_hash_k5_rerank,q001,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q002,0.65,0.35,0.05833333333333335
hybrid_dense_hash_k5_rerank,q003,0.65,0.35,0.07000000000000006
hybrid_dense_hash_k5_rerank,q004,0.65,0.35,0.013541666666666674
hybrid_dense_hash_k5_rerank,q005,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q006,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q007,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q008,0.65,0.35,0.30166666666666664
hybrid_dense_hash_k5_rerank,q009,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q010,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q011,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q012,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q013,0.65,0.35,0.08750000000000002
hybrid_dense_hash_k5_rerank,q014,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q015,0.65,0.35,0.07000000000000006
hybrid_dense_hash_k5_rerank,q016,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q017,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q018,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q019,0.65,0.35,0.07000000000000006
hybrid_dense_hash_k5_rerank,q020,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q021,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q022,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q023,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q024,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q025,0.65,0.35,0.0
hybrid_dense_hash_k5_rerank,q026,0.65,0.35,0.01226415094339628
hybrid_dense_hash_k5_rerank,q027,0.65,0.35,0.011607142857142927
